n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Myles Turner OVER FG3M 0.5 (GOBLIN) [id:10607524] | Isaiah Collier UNDER PTS 17.5 (STANDARD) [id:10603618] | Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0.3210646662740037,6.0,1.0,6.0,1.9263879976440221,6.0,atlas,0.6965448543736512,0.04254225315680038,Myles Turner OVER FG3M 0.5 (GOBLIN) [id:10607524] | Isaiah Collier UNDER PTS 17.5 (STANDARD) [id:10603618] | Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0.0,0.0,0.0,0.0,0.0,0,0.0,1.9263879976440221,"['myles turner', 'isaiah collier', 'jaden mcdaniels']",1,Myles Turner OVER FG3M 0.5 (GOBLIN) [id:10607524],Isaiah Collier UNDER PTS 17.5 (STANDARD) [id:10603618],Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0,
3,Myles Turner OVER PTS 5.5 (GOBLIN) [id:10603564] | Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.30544222545497074,6.0,1.0,6.0,1.8326533527298245,6.0,atlas,0.6872009888608629,0.03509104832538156,Myles Turner OVER PTS 5.5 (GOBLIN) [id:10603564] | Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8326533527298245,"['myles turner', 'kobe brown', 'sandro mamukelashvili']",1,Myles Turner OVER PTS 5.5 (GOBLIN) [id:10603564],Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777],Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0,
3,Donte DiVincenzo OVER REB 2.5 (GOBLIN) [id:10598885] | Precious Achiuwa UNDER PTS 15.5 (STANDARD) [id:10604310] | Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0.3037320850143039,6.0,1.0,6.0,1.8223925100858231,6.0,atlas,0.6822823429033095,0.04248088493927179,Donte DiVincenzo OVER REB 2.5 (GOBLIN) [id:10598885] | Precious Achiuwa UNDER PTS 15.5 (STANDARD) [id:10604310] | Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8223925100858231,"['donte divincenzo', 'precious achiuwa', 'jaden mcdaniels']",1,Donte DiVincenzo OVER REB 2.5 (GOBLIN) [id:10598885],Precious Achiuwa UNDER PTS 15.5 (STANDARD) [id:10604310],Jaden McDaniels OVER AST 2.5 (DEMON) [id:10598943],0,
3,Caris LeVert OVER PR 4.5 (GOBLIN) [id:10603079] | Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.3010386681253441,6.0,1.0,6.0,1.8062320087520645,6.0,atlas,0.6839250506458511,0.03871970899346274,Caris LeVert OVER PR 4.5 (GOBLIN) [id:10603079] | Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.0,0.0,0.0,0.0,0.0,0,0.0,1.8062320087520645,"['caris levert', 'nique clifford', 'sandro mamukelashvili']",1,Caris LeVert OVER PR 4.5 (GOBLIN) [id:10603079],Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844],Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0,
3,Isaiah Joe OVER PTS 3.5 (GOBLIN) [id:10609204] | Cody Williams UNDER PA 16.5 (STANDARD) [id:10603606] | Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0.297573080908567,6.0,1.0,6.0,1.7854384854514018,6.0,atlas,0.6778497673200471,0.039312804687929054,Isaiah Joe OVER PTS 3.5 (GOBLIN) [id:10609204] | Cody Williams UNDER PA 16.5 (STANDARD) [id:10603606] | Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7854384854514018,"['isaiah joe', 'cody williams', 'jamal shead']",1,Isaiah Joe OVER PTS 3.5 (GOBLIN) [id:10609204],Cody Williams UNDER PA 16.5 (STANDARD) [id:10603606],Jamal Shead OVER AST 4.5 (DEMON) [id:10601844],0,
3,Aaron Wiggins OVER PTS 3.5 (GOBLIN) [id:10609190] | Precious Achiuwa UNDER PTS 15.5 (STANDARD) [id:10604310] | Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0.29634812538943456,6.0,1.0,6.0,1.7780887523366073,6.0,atlas,0.6793192446554647,0.039775712924488484,Aaron Wiggins OVER PTS 3.5 (GOBLIN) [id:10609190] | Precious Achiuwa UNDER PTS 15.5 (STANDARD) [id:10604310] | Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7780887523366073,"['aaron wiggins', 'precious achiuwa', 'immanuel quickley']",1,Aaron Wiggins OVER PTS 3.5 (GOBLIN) [id:10609190],Precious Achiuwa UNDER PTS 15.5 (STANDARD) [id:10604310],Immanuel Quickley OVER FG3M 2.5 (DEMON) [id:10599264],0,
3,Brandon Ingram OVER FG3M 0.5 (GOBLIN) [id:10607526] | Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.29621369260826425,6.0,1.0,6.0,1.7772821556495855,6.0,atlas,0.6799683291352392,0.029286305224854536,Brandon Ingram OVER FG3M 0.5 (GOBLIN) [id:10607526] | Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7772821556495855,"['brandon ingram', 'nique clifford', 'sandro mamukelashvili']",1,Brandon Ingram OVER FG3M 0.5 (GOBLIN) [id:10607526],Nique Clifford UNDER PTS 15.5 (STANDARD) [id:10603844],Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0,
3,Ayo Dosunmu OVER PTS 7.5 (GOBLIN) [id:10603359] | Adem Bona UNDER PTS 8.5 (STANDARD) [id:10598245] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.29588387714365827,6.0,1.0,6.0,1.7753032628619496,6.0,atlas,0.6753651889083052,0.03715578431296904,Ayo Dosunmu OVER PTS 7.5 (GOBLIN) [id:10603359] | Adem Bona UNDER PTS 8.5 (STANDARD) [id:10598245] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7753032628619496,"['ayo dosunmu', 'adem bona', 'scottie barnes']",1,Ayo Dosunmu OVER PTS 7.5 (GOBLIN) [id:10603359],Adem Bona UNDER PTS 8.5 (STANDARD) [id:10598245],Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0,
3,Ajay Mitchell OVER AST 1.5 (GOBLIN) [id:10601762] | Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.2944062792481166,6.0,1.0,6.0,1.7664376754886995,6.0,atlas,0.6778736339733941,0.036203025616763855,Ajay Mitchell OVER AST 1.5 (GOBLIN) [id:10601762] | Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7664376754886995,"['ajay mitchell', 'kobe brown', 'sandro mamukelashvili']",1,Ajay Mitchell OVER AST 1.5 (GOBLIN) [id:10601762],Kobe Brown UNDER PTS 10.5 (STANDARD) [id:10602777],Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10599311],0,
3,Julius Randle OVER REB 4.5 (GOBLIN) [id:10599853] | Nique Clifford UNDER AST 4 (STANDARD) [id:10603842] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.29217173764927973,6.0,1.0,6.0,1.7530304258956784,6.0,atlas,0.6733401612374893,0.03624490995499539,Julius Randle OVER REB 4.5 (GOBLIN) [id:10599853] | Nique Clifford UNDER AST 4 (STANDARD) [id:10603842] | Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0.0,0.0,0.0,0.0,0.0,0,0.0,1.7530304258956784,"['julius randle', 'nique clifford', 'scottie barnes']",1,Julius Randle OVER REB 4.5 (GOBLIN) [id:10599853],Nique Clifford UNDER AST 4 (STANDARD) [id:10603842],Scottie Barnes OVER AST 4.5 (DEMON) [id:10598520],0,
