projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,zero_dnp_mult,zero_dnp_debug,recent_form_blend,opp_defense_strength,form_z_line,form_series_game,form_series_mult,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,games_used,thin_window_mult,is_playoff,playoff_rate_applied,playoff_min_applied,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,role_metrics_score,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,p_for_cal_src,p_catboost,_zero_dnp_flip,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,is_questionable,q_out_frac,rotowire_game_spread,p_cal_marketed
11924528|Adem Bona|PR|DEMON|11.5|OVER,11924528,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,PR,PTS+REBS,1,11.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 22:40:41.921000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,1.0,0.3477152284771523,0.3477152284771523,0.34235733059806966,0.32929534372966107,0.3323167683231677,0.3323167683231677,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,0.78,0.92,1,combo_scoring_over_high_q_structural_v1,0.5888,0.5888,False,0.35,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,1.0692000000000002,1.06,1.06,1.06,1.0,1.0,0.99,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5954779332290303,1.5199543758928395,1.0692000000000002,0.34235733059806966,0.34235733059806966,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.00535789787908264,0.05,1.0,False,0.0,0.0,0.0,0.0,0.34235733059806966,8.778281168081898,8.418405050090781,0.39177355759724,0.3168378355621554,0.39177355759724,0.39177355759724,0.4942670234769624,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok_combo,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-2.898258327883585,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,2,"[""Embiid, Joel""]",0.016707548626784363,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083293630456023}, {""out_canon"": ""joel embiid"", ""weight"": 0.0083781855811821}]","[""PTS"", ""REB""]","[1.0083293630456023, 1.008378185581182]","[""ok"", ""ok""]",0.0,OK,,,,0.3477152284771523,p_role,0.26024867770183613,p_role,0.06866182094395802,False,Adem Bona|PR|OVER|11.5|DEMON,0.0,0,"oddsapi,rotowire",0.05,0,0.0,10.5,0.21340391571550563
11924006|Adem Bona|PR|DEMON|14.5|OVER,11924006,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,PR,PTS+REBS,1,14.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 22:52:59.138000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,1.0,0.268023197680232,0.268023197680232,0.26389326374353006,0.25349846154124805,0.2558244175582442,0.2558244175582442,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,0.78,0.92,1,combo_scoring_over_high_q_structural_v1,0.5888,0.5888,False,0.35,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,1.0692000000000002,1.06,1.06,1.06,1.0,1.0,0.99,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7508200027670382,1.916464213082276,1.0692000000000002,0.26389326374353006,0.26389326374353006,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.004129933936701913,0.05,1.0,False,0.0,0.0,0.0,0.0,0.26389326374353006,8.778281168081898,8.418405050090781,0.39177355759724,0.3168378355621554,0.39177355759724,0.39177355759724,0.4942670234769624,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok_combo,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-3.9768938777611957,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,2,"[""Embiid, Joel""]",0.016707548626784363,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083293630456023}, {""out_canon"": ""joel embiid"", ""weight"": 0.0083781855811821}]","[""PTS"", ""REB""]","[1.0083293630456023, 1.008378185581182]","[""ok"", ""ok""]",0.0,OK,,,,0.268023197680232,p_role,0.2005581533159856,p_role,0.05277622898504856,False,Adem Bona|PR|OVER|14.5|DEMON,0.0,0,"oddsapi,rotowire",0.05,0,0.0,10.5,0.16445768571910818
11929309|Adem Bona|PR|GOBLIN|4.5|OVER,11929309,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,PR,PTS+REBS,1,4.5,OVER,GOBLIN,1,0,,,0,goblin,2026-05-06T19:00:00.000-04:00,2026-05-06 21:34:34.320000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,1.0,0.583991600839916,0.5860913908609139,0.6270469554849346,0.5746196317015704,0.5763923607639236,0.57989201079892,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,0.78,0.92,1,combo_scoring_over_high_q_structural_v1,0.5888,0.5888,False,0.35,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,0.9602999999999999,0.9602999999999999,1.06,0.9602999999999999,1.0,1.0,0.99,0.97,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23301310430701186,0.5947647557841546,0.9602999999999999,0.5770603862834177,0.5770603862834177,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.009031004577496171,0.05,1.0,False,0.0,0.0,0.0,0.0,0.5770603862834177,8.778281168081898,8.418405050090781,0.39177355759724,0.3168378355621554,0.3972615284556457,0.3972581987138033,0.49876469865569795,1.0,False,1.0139995183702566,1.0166377636774153,1.014008017519262,1.0139995183702566,0.94,1.08,1.1,1.0090996869406668,ok_combo,,2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-0.38144204483582733,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,2,"[""Embiid, Joel""]",0.016707548626784363,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083293630456023}, {""out_canon"": ""joel embiid"", ""weight"": 0.0083781855811821}]","[""PTS"", ""REB""]","[1.0083293630456023, 1.008378185581182]","[""ok"", ""ok""]",0.0,OK,,,,0.5860913908609139,p_role,0.5640838493249415,p_role,0.533805263088497,False,Adem Bona|PR|OVER|4.5|GOBLIN,0.9997313840303388,2,"oddsapi,rotowire",0.05,0,0.0,10.5,0.5358796568586944
11924005|Adem Bona|PR|DEMON|9.5|OVER,11924005,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,PR,PTS+REBS,1,9.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 17:44:24.626000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,1.0,0.4075092490750925,0.4075092490750925,0.4416827392333886,0.38577145202690993,0.3893110688931107,0.3893110688931107,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,0.78,0.92,1,combo_scoring_over_high_q_structural_v1,0.5888,0.5888,False,0.35,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,1.0692000000000002,1.06,1.06,1.06,1.0,1.0,0.99,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.491916553537025,1.255614484433215,1.0692000000000002,0.4012299930560555,0.4012299930560555,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.006279256019037005,0.05,1.0,False,0.0,0.0,0.0,0.0,0.4012299930560555,8.778281168081898,8.418405050090781,0.39177355759724,0.3168378355621554,0.39177355759724,0.39177355759724,0.4942670234769624,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok_combo,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-2.1791679612985115,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,2,"[""Embiid, Joel""]",0.016707548626784363,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083293630456023}, {""out_canon"": ""joel embiid"", ""weight"": 0.0083781855811821}]","[""PTS"", ""REB""]","[1.0083293630456023, 1.008378185581182]","[""ok"", ""ok""]",0.0,OK,,,,0.4075092490750925,p_role,0.30870853305011553,p_role,0.09282512636958888,False,Adem Bona|PR|OVER|9.5|DEMON,0.8090549235466614,2,"oddsapi,rotowire",0.05,0,0.0,10.5,0.2531409971010947
11924000|Adem Bona|PTS|DEMON|5.5|OVER,11924000,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,PTS,POINTS,1,5.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 17:44:43.960000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,1.0,0.4492050794920508,0.4492050794920508,0.44228333794732655,0.43055601509771085,0.4345065493450655,0.4345065493450655,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,0.78,0.92,1,combo_scoring_over_high_q_structural_v1,0.5888,0.5888,False,0.35,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,1.0692000000000002,1.06,1.06,1.06,1.0,1.0,0.99,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2847937941530145,1.1577206343187705,1.0692000000000002,0.44228333794732655,0.44228333794732655,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.006921741544724247,0.05,1.0,False,0.0,0.0,0.0,0.0,0.44228333794732655,8.778281168081898,8.418405050090781,0.24599526492899879,0.3409671420682147,0.24599526492899879,0.24599526492899879,0.531908741626415,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-1.116093122344027,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,1,"[""Embiid, Joel""]",0.008329363045602278,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083293630456023}]",,,,0.0,OK,PHI,PTS,3.0,0.4492050794920508,p_role,0.3185983365631286,p_role,0.03,False,Adem Bona|PTS|OVER|5.5|DEMON,0.0,0,oddsapi,0.05,0,0.0,10.5,0.28673850290681574
11924001|Adem Bona|PTS|DEMON|6.5|OVER,11924001,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,PTS,POINTS,1,6.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 22:48:25.782000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,1.0,0.41430856914308567,0.41430856914308567,0.40792454330211403,0.39667035011936147,0.4003099690030997,0.4003099690030997,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,0.78,0.92,1,combo_scoring_over_high_q_structural_v1,0.5888,0.5888,False,0.35,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,1.0692000000000002,1.06,1.06,1.06,1.0,1.0,0.99,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3365744839990171,1.3682152951040016,1.0692000000000002,0.40792454330211403,0.40792454330211403,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.006384025840971641,0.05,1.0,False,0.0,0.0,0.0,0.0,0.40792454330211403,8.778281168081898,8.418405050090781,0.24599526492899879,0.3409671420682147,0.24599526492899879,0.24599526492899879,0.531908741626415,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-1.4501942822687424,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,1,"[""Embiid, Joel""]",0.008329363045602278,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083293630456023}]",,,,0.0,OK,PHI,PTS,3.0,0.41430856914308567,p_role,0.2945471803114798,p_role,0.03,False,Adem Bona|PTS|OVER|6.5|DEMON,0.0,0,oddsapi,0.05,0,0.0,10.5,0.26509246228033184
11924086|Adem Bona|PTS|DEMON|7.5|OVER,11924086,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,PTS,POINTS,1,7.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 18:22:03.907000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,1.0,0.3826117388261174,0.3826117388261174,0.37671612524328213,0.3665497590274954,0.3699130086991301,0.3699130086991301,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,0.78,0.92,1,combo_scoring_over_high_q_structural_v1,0.5888,0.5888,False,0.35,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,1.0692000000000002,1.06,1.06,1.06,1.0,1.0,0.99,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3883551738450198,1.5787099558892326,1.0692000000000002,0.37671612524328213,0.37671612524328213,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.005895613582835246,0.05,1.0,False,0.0,0.0,0.0,0.0,0.37671612524328213,8.778281168081898,8.418405050090781,0.24599526492899879,0.3409671420682147,0.24599526492899879,0.24599526492899879,0.531908741626415,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-1.784295442193458,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,1,"[""Embiid, Joel""]",0.008329363045602278,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083293630456023}]",,,,0.0,OK,PHI,PTS,3.0,0.3826117388261174,p_role,0.2727012876702975,p_role,0.03,False,Adem Bona|PTS|OVER|7.5|DEMON,0.0,0,oddsapi,0.05,0,0.0,10.5,0.24543115890326775
11924092|Adem Bona|REB|DEMON|4.5|OVER,11924092,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,REB,REBOUNDS,1,4.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 17:53:21.178000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,0.7,0.2928207179282072,0.2928207179282072,0.28875115635914783,0.27814618652444256,0.27992200779922005,0.27992200779922005,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,0.803088,0.803088,1.02,0.803088,1.0,0.78,0.99,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23301310430701186,1.5984074174698806,0.803088,0.28875115635914783,0.28875115635914783,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0040695615690593545,0.05,1.0,False,0.0,0.0,0.0,0.0,0.28875115635914783,8.778281168081898,8.418405050090781,0.14577829266824122,0.10790989432986442,0.14577829266824122,0.14577829266824122,0.1294918731958373,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-3.3996005564214316,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,1,"[""Embiid, Joel""]",0.008378185581182085,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083781855811821}]",,,,0.0,OK,PHI,REB,3.0,0.2928207179282072,p_role,0.21112580945140347,p_role,0.03,False,Adem Bona|REB|OVER|4.5|DEMON,0.0,0,oddsapi,0.05,0,0.0,10.5,0.16467813137209472
11924007|Adem Bona|REB|DEMON|5.5|OVER,11924007,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,REB,REBOUNDS,1,5.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 17:43:17.133000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,0.7,0.21512848715128488,0.21512848715128488,0.2121386760821945,0.20293394748211252,0.20422957704229577,0.20422957704229577,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,0.803088,0.803088,1.02,0.803088,1.0,0.78,0.99,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2847937941530145,1.9536090657965206,0.803088,0.2121386760821945,0.2121386760821945,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.002989811069090381,0.05,1.0,False,0.0,0.0,0.0,0.0,0.2121386760821945,8.778281168081898,8.418405050090781,0.14577829266824122,0.10790989432986442,0.14577829266824122,0.14577829266824122,0.1294918731958373,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-4.455273146675083,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,1,"[""Embiid, Joel""]",0.008378185581182085,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083781855811821}]",,,,0.0,OK,PHI,REB,3.0,0.21512848715128488,p_role,0.15749707325753615,p_role,0.03,False,Adem Bona|REB|OVER|5.5|DEMON,0.0,0,oddsapi,0.05,0,0.0,10.5,0.1228477171408782
11924093|Adem Bona|REB|DEMON|6.5|OVER,11924093,156676,2026-05-06,0,NYK,adem bona,Adem Bona,PHI,REB,REBOUNDS,1,6.5,OVER,DEMON,1,0,,,0,demon,2026-05-06T19:00:00.000-04:00,2026-05-06 18:58:12.731000+00:00,10.5,NYK,PHI,-10.5,10.5,10.5,rotowire,True,ok,0.7,0.15433456654334565,0.15433456654334565,0.15218965676638027,0.1461025066205368,0.14703529647035296,0.14703529647035296,0.35481701383127034,0.3535912595209255,0.00122575431034483,0.0,-1.542081272937068,0.0,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,bench,1.542081272937068,8.778281168081898,0.0,0.0,0.0,0.0,0.0,0.803088,0.803088,1.02,0.803088,1.0,0.78,0.99,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3365744839990171,2.308810714123161,0.803088,0.15218965676638027,0.15218965676638027,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0021449097769653813,0.05,1.0,False,0.0,0.0,0.0,0.0,0.15218965676638027,8.778281168081898,8.418405050090781,0.14577829266824122,0.10790989432986442,0.14577829266824122,0.14577829266824122,0.1294918731958373,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,demon(x0.0),2.2,"zero_dnp:Embiid, Joel(dnp=0,out_min=32,pl_min=9,x2.200,missed=0)",0.0,1.0,-5.0,1.0,1.01,1.0,0.0,0.0,1.0,0.0,10,1.2,False,off,off,1,"[""Embiid, Joel""]",0.008378185581182085,"[{""out_canon"": ""joel embiid"", ""weight"": 0.0083781855811821}]",,,,0.0,OK,PHI,REB,3.0,0.15433456654334565,p_role,0.11553275973646618,p_role,0.03,False,Adem Bona|REB|OVER|6.5|DEMON,0.0,0,oddsapi,0.05,0,0.0,10.5,0.09011555259444362
