n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Myles Turner OVER PTS 7.5 (GOBLIN) [id:10646697] | James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Adem Bona UNDER PTS 6.5 (STANDARD) [id:10644808] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],0.16706567396392993,10.0,1.0,10.0,1.6706567396392993,10.0,atlas,0.6431597526635363,0.049493621017705866,Myles Turner OVER PTS 7.5 (GOBLIN) [id:10646697] | James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Adem Bona UNDER PTS 6.5 (STANDARD) [id:10644808] | Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],0.0,0.0,0.0,0.0,0.0,0,0.0,0.16706567396392993,"['myles turner', 'james harden', 'adem bona', 'jalen green']",1,Myles Turner OVER PTS 7.5 (GOBLIN) [id:10646697],James Harden OVER PTS 14.5 (GOBLIN) [id:10645152],Adem Bona UNDER PTS 6.5 (STANDARD) [id:10644808],Jalen Green UNDER PRA 29.5 (STANDARD) [id:10649341],0,
4,James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777] | Julius Randle UNDER PTS 22.5 (STANDARD) [id:10649378],0.15731810114772937,10.0,1.0,10.0,1.5731810114772937,10.0,atlas,0.6385621977317718,0.037259113418665224,James Harden OVER PTS 14.5 (GOBLIN) [id:10645152] | Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777] | Julius Randle UNDER PTS 22.5 (STANDARD) [id:10649378],0.0,0.0,0.0,0.0,0.0,0,0.0,0.15731810114772937,"['james harden', 'jordan goodwin', 'precious achiuwa', 'julius randle']",1,James Harden OVER PTS 14.5 (GOBLIN) [id:10645152],Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490],Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777],Julius Randle UNDER PTS 22.5 (STANDARD) [id:10649378],0,
4,Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590] | Jaylon Tyson OVER AST 0.5 (GOBLIN) [id:10653216] | Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153],0.15690546101579742,10.0,1.0,10.0,1.569054610157974,10.0,atlas,0.6331782676184621,0.06788758331749822,Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590] | Jaylon Tyson OVER AST 0.5 (GOBLIN) [id:10653216] | Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505] | James Harden OVER PTS 19.5 (STANDARD) [id:10645153],0.0,0.0,0.0,0.0,0.0,0,0.0,0.15690546101579742,"['davion mitchell', 'jaylon tyson', ""kel'el ware"", 'james harden']",1,Davion Mitchell OVER RA 6.5 (GOBLIN) [id:10645590],Jaylon Tyson OVER AST 0.5 (GOBLIN) [id:10653216],Kel'el Ware UNDER REB 10.5 (STANDARD) [id:10650505],James Harden OVER PTS 19.5 (STANDARD) [id:10645153],0,
4,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Giannis Antetokounmpo OVER REB 6.5 (GOBLIN) [id:10646690] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],0.15441681908008015,10.0,1.0,10.0,1.5441681908008014,10.0,atlas,0.6340653700668324,0.05072902349486727,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Giannis Antetokounmpo OVER REB 6.5 (GOBLIN) [id:10646690] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],0.0,0.0,0.0,0.0,0.0,0,0.0,0.15441681908008015,"['james harden', 'giannis antetokounmpo', 'jaime jaquez', 'jalen green']",1,James Harden OVER AST 5.5 (GOBLIN) [id:10645143],Giannis Antetokounmpo OVER REB 6.5 (GOBLIN) [id:10646690],Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937],Jalen Green UNDER PTS 22 (STANDARD) [id:10649334],0,
4,Jaylon Tyson OVER AST 0.5 (GOBLIN) [id:10653216] | Grayson Allen OVER RA 4.5 (GOBLIN) [id:10652210] | Julius Randle UNDER PRA 34.5 (STANDARD) [id:10649386] | Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0.1532389094462533,10.0,1.0,10.0,1.532389094462533,10.0,atlas,0.6313635682200588,0.0434803852692837,Jaylon Tyson OVER AST 0.5 (GOBLIN) [id:10653216] | Grayson Allen OVER RA 4.5 (GOBLIN) [id:10652210] | Julius Randle UNDER PRA 34.5 (STANDARD) [id:10649386] | Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0.0,0.0,0.0,0.0,0.0,0,0.0,0.1532389094462533,"['jaylon tyson', 'grayson allen', 'julius randle', 'trendon watford']",1,Jaylon Tyson OVER AST 0.5 (GOBLIN) [id:10653216],Grayson Allen OVER RA 4.5 (GOBLIN) [id:10652210],Julius Randle UNDER PRA 34.5 (STANDARD) [id:10649386],Trendon Watford UNDER PTS 8.5 (STANDARD) [id:10648231],0,
4,Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259] | Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Bam Adebayo UNDER PTS 20.5 (STANDARD) [id:10643796] | Maxime Raynaud UNDER PTS 13.5 (STANDARD) [id:10650696],0.15283098212380375,10.0,1.0,10.0,1.5283098212380375,10.0,atlas,0.632071589027801,0.03689410322906166,Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259] | Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Bam Adebayo UNDER PTS 20.5 (STANDARD) [id:10643796] | Maxime Raynaud UNDER PTS 13.5 (STANDARD) [id:10650696],0.0,0.0,0.0,0.0,0.0,0,0.0,0.15283098212380375,"['grayson allen', 'jaylon tyson', 'bam adebayo', 'maxime raynaud']",1,Grayson Allen OVER AST 2.5 (GOBLIN) [id:10649259],Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642],Bam Adebayo UNDER PTS 20.5 (STANDARD) [id:10643796],Maxime Raynaud UNDER PTS 13.5 (STANDARD) [id:10650696],0,
4,Kon Knueppel OVER AST 2.5 (GOBLIN) [id:10643957] | Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595] | Thomas Bryant UNDER PR 11.5 (STANDARD) [id:10645259] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101],0.14881770128150948,10.0,1.0,10.0,1.4881770128150948,10.0,atlas,0.6252044991296557,0.024978007650103842,Kon Knueppel OVER AST 2.5 (GOBLIN) [id:10643957] | Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595] | Thomas Bryant UNDER PR 11.5 (STANDARD) [id:10645259] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101],0.0,0.0,0.0,0.0,0.0,0,0.0,0.14881770128150948,"['kon knueppel', 'grant williams', 'thomas bryant', 'ayo dosunmu']",1,Kon Knueppel OVER AST 2.5 (GOBLIN) [id:10643957],Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595],Thomas Bryant UNDER PR 11.5 (STANDARD) [id:10645259],Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101],0,
4,Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Isaiah Hartenstein OVER PTS 7.5 (STANDARD) [id:10647990],0.14580867022260466,10.0,1.0,10.0,1.4580867022260466,10.0,atlas,0.6222670396698187,0.048044806678473995,Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595] | Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101] | Isaiah Hartenstein OVER PTS 7.5 (STANDARD) [id:10647990],0.0,0.0,0.0,0.0,0.0,0,0.0,0.14580867022260466,"['jalen green', 'grant williams', 'ayo dosunmu', 'isaiah hartenstein']",1,Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818],Grant Williams OVER AST 0.5 (GOBLIN) [id:10645595],Ayo Dosunmu UNDER PA 20.5 (STANDARD) [id:10649101],Isaiah Hartenstein OVER PTS 7.5 (STANDARD) [id:10647990],0,
4,Coby White OVER PA 14.5 (GOBLIN) [id:10644471] | Julius Randle OVER REB 5.5 (GOBLIN) [id:10649395] | Devin Booker UNDER PTS 27.5 (STANDARD) [id:10649186] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],0.14372241918099904,10.0,1.0,10.0,1.4372241918099904,10.0,atlas,0.6163609235160936,0.044328140576298136,Coby White OVER PA 14.5 (GOBLIN) [id:10644471] | Julius Randle OVER REB 5.5 (GOBLIN) [id:10649395] | Devin Booker UNDER PTS 27.5 (STANDARD) [id:10649186] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],0.0,0.0,0.0,0.0,0.0,0,0.0,0.14372241918099904,"['coby white', 'julius randle', 'devin booker', 'ryan kalkbrenner']",1,Coby White OVER PA 14.5 (GOBLIN) [id:10644471],Julius Randle OVER REB 5.5 (GOBLIN) [id:10649395],Devin Booker UNDER PTS 27.5 (STANDARD) [id:10649186],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],0,
4,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Norman Powell OVER FG3M 1.5 (GOBLIN) [id:10644068] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777],0.1405144964502571,10.0,1.0,10.0,1.405144964502571,10.0,atlas,0.622347293299695,0.023503237417911577,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Norman Powell OVER FG3M 1.5 (GOBLIN) [id:10644068] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777],0.0,0.0,0.0,0.0,0.0,0,0.0,0.1405144964502571,"['ryan kalkbrenner', 'norman powell', 'moussa diabaté', 'precious achiuwa']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Norman Powell OVER FG3M 1.5 (GOBLIN) [id:10644068],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777],0,
