n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | John Collins OVER PR 14.5 (GOBLIN) [id:10673822] | Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0.1808586912384613,20.0,1.0,20.0,3.617173824769226,20.0,atlas,0.7121039858574232,0.03810264325645436,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097] | John Collins OVER PR 14.5 (GOBLIN) [id:10673822] | Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1808586912384613,"['rui hachimura', 'john collins', 'jeremiah fears', 'jayson tatum', 'gui santos']",1,Rui Hachimura OVER FG3M 0.5 (GOBLIN) [id:10674097],John Collins OVER PR 14.5 (GOBLIN) [id:10673822],Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],0,
5,Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299] | John Collins OVER PTS 9.5 (GOBLIN) [id:10671658] | Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Kyle Anderson UNDER RA 8.5 (STANDARD) [id:10697920] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0.17326419650737923,20.0,1.0,20.0,3.4652839301475846,20.0,atlas,0.7146852648673342,0.027213901550203833,Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299] | John Collins OVER PTS 9.5 (GOBLIN) [id:10671658] | Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Kyle Anderson UNDER RA 8.5 (STANDARD) [id:10697920] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.17326419650737923,"['zion williamson', 'john collins', 'amen thompson', 'kyle anderson', 'leonard miller']",1,Zion Williamson OVER REB 3.5 (GOBLIN) [id:10697299],John Collins OVER PTS 9.5 (GOBLIN) [id:10671658],Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Kyle Anderson UNDER RA 8.5 (STANDARD) [id:10697920],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],0,
5,Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | Kristaps Porziņģis OVER PTS 11.5 (GOBLIN) [id:10683232] | John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372] | Jarace Walker UNDER PA 20.5 (STANDARD) [id:10675280],0.16659805726130494,20.0,1.0,20.0,3.331961145226099,20.0,atlas,0.7051659487673121,0.03401502397618515,Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | Kristaps Porziņģis OVER PTS 11.5 (GOBLIN) [id:10683232] | John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372] | Jarace Walker UNDER PA 20.5 (STANDARD) [id:10675280],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16659805726130494,"['jeremiah fears', 'kristaps porziņģis', 'john collins', 'leonard miller', 'jarace walker']",1,Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101],Kristaps Porziņģis OVER PTS 11.5 (GOBLIN) [id:10683232],John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372],Jarace Walker UNDER PA 20.5 (STANDARD) [id:10675280],0,
5,Reed Sheppard OVER FG3M 1.5 (GOBLIN) [id:10673862] | John Collins OVER PTS 9.5 (GOBLIN) [id:10671658] | Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380] | Jock Landale OVER PTS 7.5 (STANDARD) [id:10669894],0.1566420978419486,20.0,1.0,20.0,3.132841956838972,20.0,atlas,0.6928732278435937,0.04514238924575159,Reed Sheppard OVER FG3M 1.5 (GOBLIN) [id:10673862] | John Collins OVER PTS 9.5 (GOBLIN) [id:10671658] | Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380] | Jock Landale OVER PTS 7.5 (STANDARD) [id:10669894],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1566420978419486,"['reed sheppard', 'john collins', 'rui hachimura', 'leonard miller', 'jock landale']",1,Reed Sheppard OVER FG3M 1.5 (GOBLIN) [id:10673862],John Collins OVER PTS 9.5 (GOBLIN) [id:10671658],Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125],Leonard Miller UNDER REB 6 (STANDARD) [id:10670380],Jock Landale OVER PTS 7.5 (STANDARD) [id:10669894],0,
5,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Dejounte Murray OVER PTS 15.5 (GOBLIN) [id:10671308] | Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Baylor Scheierman UNDER PR 11.5 (STANDARD) [id:10670820] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0.15442228844571984,20.0,1.0,20.0,3.0884457689143967,20.0,atlas,0.6948893465797483,0.03232093969970241,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Dejounte Murray OVER PTS 15.5 (GOBLIN) [id:10671308] | Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Baylor Scheierman UNDER PR 11.5 (STANDARD) [id:10670820] | Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15442228844571984,"['john collins', 'dejounte murray', 'deandre ayton', 'baylor scheierman', 'leonard miller']",1,John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Dejounte Murray OVER PTS 15.5 (GOBLIN) [id:10671308],Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022],Baylor Scheierman UNDER PR 11.5 (STANDARD) [id:10670820],Leonard Miller UNDER PRA 18.5 (STANDARD) [id:10670374],0,
5,Jabari Smith OVER REB 4.5 (GOBLIN) [id:10669428] | Dejounte Murray OVER PTS 15.5 (GOBLIN) [id:10671308] | Rui Hachimura OVER PR 7.5 (GOBLIN) [id:10677567] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275] | Jock Landale OVER REB 4 (STANDARD) [id:10680664],0.15327173745497838,20.0,1.0,20.0,3.0654347490995675,20.0,atlas,0.6890430096766691,0.048861661142898145,Jabari Smith OVER REB 4.5 (GOBLIN) [id:10669428] | Dejounte Murray OVER PTS 15.5 (GOBLIN) [id:10671308] | Rui Hachimura OVER PR 7.5 (GOBLIN) [id:10677567] | Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275] | Jock Landale OVER REB 4 (STANDARD) [id:10680664],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15327173745497838,"['jabari smith', 'dejounte murray', 'rui hachimura', 'jarace walker', 'jock landale']",1,Jabari Smith OVER REB 4.5 (GOBLIN) [id:10669428],Dejounte Murray OVER PTS 15.5 (GOBLIN) [id:10671308],Rui Hachimura OVER PR 7.5 (GOBLIN) [id:10677567],Jarace Walker UNDER PTS 16.5 (STANDARD) [id:10675275],Jock Landale OVER REB 4 (STANDARD) [id:10680664],0,
5,Jock Landale OVER REB 2.5 (GOBLIN) [id:10672764] | Austin Reaves OVER REB 2.5 (GOBLIN) [id:10673679] | Dejounte Murray OVER PRA 24.5 (GOBLIN) [id:10672600] | Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264] | Baylor Scheierman UNDER PTS 6.5 (STANDARD) [id:10674582],0.15213652087485507,20.0,1.0,20.0,3.0427304174971015,20.0,atlas,0.6891157004326034,0.037501195886364906,Jock Landale OVER REB 2.5 (GOBLIN) [id:10672764] | Austin Reaves OVER REB 2.5 (GOBLIN) [id:10673679] | Dejounte Murray OVER PRA 24.5 (GOBLIN) [id:10672600] | Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264] | Baylor Scheierman UNDER PTS 6.5 (STANDARD) [id:10674582],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15213652087485507,"['jock landale', 'austin reaves', 'dejounte murray', 'brook lopez', 'baylor scheierman']",1,Jock Landale OVER REB 2.5 (GOBLIN) [id:10672764],Austin Reaves OVER REB 2.5 (GOBLIN) [id:10673679],Dejounte Murray OVER PRA 24.5 (GOBLIN) [id:10672600],Brook Lopez UNDER PRA 15.5 (STANDARD) [id:10671264],Baylor Scheierman UNDER PTS 6.5 (STANDARD) [id:10674582],0,
5,Jock Landale OVER PTS 4.5 (GOBLIN) [id:10672762] | Austin Reaves OVER PR 20.5 (GOBLIN) [id:10688056] | Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Darius Garland UNDER PA 28.5 (STANDARD) [id:10669733],0.1492074385356785,20.0,1.0,20.0,2.98414877071357,20.0,atlas,0.68673892460478,0.040764823545125596,Jock Landale OVER PTS 4.5 (GOBLIN) [id:10672762] | Austin Reaves OVER PR 20.5 (GOBLIN) [id:10688056] | Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Darius Garland UNDER PA 28.5 (STANDARD) [id:10669733],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1492074385356785,"['jock landale', 'austin reaves', 'tari eason', 'leonard miller', 'darius garland']",1,Jock Landale OVER PTS 4.5 (GOBLIN) [id:10672762],Austin Reaves OVER PR 20.5 (GOBLIN) [id:10688056],Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Darius Garland UNDER PA 28.5 (STANDARD) [id:10669733],0,
5,Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Kevin Durant OVER REB 3.5 (GOBLIN) [id:10669451] | Trey Murphy OVER RA 6.5 (GOBLIN) [id:10697297] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Darius Garland UNDER PTS 21 (STANDARD) [id:10669732],0.14532915317475692,20.0,1.0,20.0,2.9065830634951384,20.0,atlas,0.6810145756448023,0.03960171015697568,Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Kevin Durant OVER REB 3.5 (GOBLIN) [id:10669451] | Trey Murphy OVER RA 6.5 (GOBLIN) [id:10697297] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Darius Garland UNDER PTS 21 (STANDARD) [id:10669732],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14532915317475692,"['dyson daniels', 'kevin durant', 'trey murphy', 'cody williams', 'darius garland']",1,Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090],Kevin Durant OVER REB 3.5 (GOBLIN) [id:10669451],Trey Murphy OVER RA 6.5 (GOBLIN) [id:10697297],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],Darius Garland UNDER PTS 21 (STANDARD) [id:10669732],0,
5,Trey Murphy OVER PR 19.5 (GOBLIN) [id:10689332] | Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Rui Hachimura OVER PTS 5.5 (GOBLIN) [id:10674111] | Josh Giddey UNDER PTS 18.5 (STANDARD) [id:10670344] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0.1408029053887536,20.0,1.0,20.0,2.816058107775072,20.0,atlas,0.6807373579187681,0.03776540181015545,Trey Murphy OVER PR 19.5 (GOBLIN) [id:10689332] | Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Rui Hachimura OVER PTS 5.5 (GOBLIN) [id:10674111] | Josh Giddey UNDER PTS 18.5 (STANDARD) [id:10670344] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1408029053887536,"['trey murphy', 'dyson daniels', 'rui hachimura', 'josh giddey', 'brook lopez']",1,Trey Murphy OVER PR 19.5 (GOBLIN) [id:10689332],Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090],Rui Hachimura OVER PTS 5.5 (GOBLIN) [id:10674111],Josh Giddey UNDER PTS 18.5 (STANDARD) [id:10670344],Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0,
