source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Cason Wallace,PTS,2026-05-02 22:30:30,6.5,0.4,0.5341,0.4659,,,,n_books=4
oddsapi,NBA,Luguentz Dort,PTS,2026-05-02 22:30:30,6.5,0.6,0.5131,0.4869,,,,n_books=6
oddsapi,NBA,Chet Holmgren,REB,2026-05-02 22:30:30,8.5,0.4,0.5419,0.4581,,,,n_books=4
oddsapi,NBA,Isaiah Hartenstein,REB,2026-05-02 22:30:30,8.5,0.4,0.4673,0.5327,,,,n_books=4
oddsapi,NBA,Deandre Ayton,REB,2026-05-02 22:30:30,7.5,0.4,0.5496,0.4504,,,,n_books=4
oddsapi,NBA,LeBron James,REB,2026-05-02 22:30:30,7.5,0.6,0.4473,0.5527,,,,n_books=6
oddsapi,NBA,Austin Reaves,REB,2026-05-02 22:30:30,4.5,0.6,0.4468,0.5532,,,,n_books=6
oddsapi,NBA,Shai Gilgeous-Alexander,REB,2026-05-02 22:30:30,4.5,0.6,0.4326,0.5674,,,,n_books=6
oddsapi,NBA,Jalen Williams,REB,2026-05-02 22:30:30,3.5,0.1,0.578,0.422,,,,n_books=1
oddsapi,NBA,Ajay Mitchell,REB,2026-05-02 22:30:30,3.5,0.6,0.5603,0.4397,,,,n_books=6
oddsapi,NBA,Rui Hachimura,REB,2026-05-02 22:30:30,3.5,0.6,0.4984,0.5016,,,,n_books=6
oddsapi,NBA,Luguentz Dort,REB,2026-05-02 22:30:30,3.5,0.4,0.3991,0.6009,,,,n_books=4
oddsapi,NBA,Cason Wallace,REB,2026-05-02 22:30:30,2.5,0.4,0.5605,0.4395,,,,n_books=4
oddsapi,NBA,Marcus Smart,REB,2026-05-02 22:30:30,2.5,0.5,0.5152,0.4848,,,,n_books=5
oddsapi,NBA,Luke Kennard,REB,2026-05-02 22:30:30,2.5,0.4,0.4766,0.5234,,,,n_books=4
oddsapi,NBA,Austin Reaves,FG3M,2026-05-02 22:30:30,1.5,0.5,0.6111,0.3889,,,,n_books=5
oddsapi,NBA,Marcus Smart,FG3M,2026-05-02 22:30:30,1.5,0.6,0.5504,0.4496,,,,n_books=6
oddsapi,NBA,Rui Hachimura,FG3M,2026-05-02 22:30:30,1.5,0.6,0.5487,0.4513,,,,n_books=6
oddsapi,NBA,Luguentz Dort,FG3M,2026-05-02 22:30:30,1.5,0.5,0.5283,0.4717,,,,n_books=5
oddsapi,NBA,Shai Gilgeous-Alexander,FG3M,2026-05-02 22:30:30,1.5,0.6,0.5095,0.4905,,,,n_books=6
oddsapi,NBA,LeBron James,FG3M,2026-05-02 22:30:30,1.5,0.6,0.4497,0.5503,,,,n_books=6
oddsapi,NBA,Chet Holmgren,FG3M,2026-05-02 22:30:30,1.5,0.7,0.4571,0.5429,,,,n_books=7
oddsapi,NBA,Ajay Mitchell,FG3M,2026-05-02 22:30:30,1.5,0.5,0.4496,0.5504,,,,n_books=5
oddsapi,NBA,Luke Kennard,FG3M,2026-05-02 22:30:30,1.5,0.5,0.3715,0.6285,,,,n_books=5
oddsapi,NBA,Cason Wallace,FG3M,2026-05-02 22:30:30,1.5,0.5,0.354,0.646,,,,n_books=5
oddsapi,NBA,Jalen Williams,FG3M,2026-05-02 22:30:30,0.5,0.3,0.6072,0.3928,,,,n_books=3
