source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Victor Wembanyama,RA,2026-05-10 22:45:48,15.5,0.3,0.5456,0.4544,,,,n_books=3
oddsapi,NBA,De'Aaron Fox,STL,2026-05-10 22:45:48,1.5,0.3,0.409,0.591,,,,n_books=3
oddsapi,NBA,Victor Wembanyama,STL,2026-05-10 22:45:48,1.5,0.3,0.3541,0.6459,,,,n_books=3
oddsapi,NBA,Stephon Castle,STL,2026-05-10 22:45:48,1.5,0.3,0.3703,0.6297,,,,n_books=3
oddsapi,NBA,Julius Randle,FG3M,2026-05-10 22:45:48,1.5,0.6,0.372,0.628,,,,n_books=6
oddsapi,NBA,Jaden McDaniels,FG3M,2026-05-10 22:45:48,1.5,0.6,0.3985,0.6015,,,,n_books=6
oddsapi,NBA,Julian Champagnie,FG3M,2026-05-10 22:45:48,1.5,0.7,0.5793,0.4207,,,,n_books=7
oddsapi,NBA,Victor Wembanyama,FG3M,2026-05-10 22:45:48,2.5,0.5,0.3887,0.6113,,,,n_books=5
oddsapi,NBA,Anthony Edwards,FG3M,2026-05-10 22:45:48,2.5,0.6,0.5831,0.4169,,,,n_books=6
oddsapi,NBA,Stephon Castle,FG3M,2026-05-10 22:45:48,1.5,0.6,0.3697,0.6303,,,,n_books=6
oddsapi,NBA,De'Aaron Fox,FG3M,2026-05-10 22:45:48,1.5,0.6,0.4484,0.5516,,,,n_books=6
oddsapi,NBA,Devin Vassell,FG3M,2026-05-10 22:45:48,1.5,0.5,0.5956,0.4044,,,,n_books=5
oddsapi,NBA,Rudy Gobert,AST,2026-05-10 22:45:48,1.5,0.3,0.5796,0.4204,,,,n_books=3
oddsapi,NBA,Naz Reid,AST,2026-05-10 22:45:48,1.5,0.3,0.5575,0.4425,,,,n_books=3
oddsapi,NBA,Terrence Shannon Jr.,AST,2026-05-10 22:45:48,1.5,0.2,0.4234,0.5766,,,,n_books=2
oddsapi,NBA,Jaden McDaniels,BLK,2026-05-10 22:45:48,0.5,0.3,0.6164,0.3836,,,,n_books=3
oddsapi,NBA,Anthony Edwards,BLK,2026-05-10 22:45:48,0.5,0.3,0.6088,0.3912,,,,n_books=3
oddsapi,NBA,Naz Reid,BLK,2026-05-10 22:45:48,0.5,0.2,0.5881,0.4119,,,,n_books=2
oddsapi,NBA,Devin Vassell,BLK,2026-05-10 22:45:48,0.5,0.3,0.4451,0.5549,,,,n_books=3
oddsapi,NBA,Julian Champagnie,BLK,2026-05-10 22:45:48,0.5,0.3,0.3641,0.6359,,,,n_books=3
oddsapi,NBA,Ayo Dosunmu,BLK,2026-05-10 22:45:48,0.5,0.3,0.2939,0.7061,,,,n_books=3
oddsapi,NBA,Julius Randle,BLK,2026-05-10 22:45:48,0.5,0.3,0.2748,0.7252,,,,n_books=3
oddsapi,NBA,De'Aaron Fox,BLK,2026-05-10 22:45:48,0.5,0.3,0.2507,0.7493,,,,n_books=3
oddsapi,NBA,Stephon Castle,BLK,2026-05-10 22:45:48,0.5,0.3,0.2607,0.7393,,,,n_books=3
oddsapi,NBA,Victor Wembanyama,BS,2026-05-10 22:45:48,5.5,0.1,0.4408,0.5592,,,,n_books=1
oddsapi,NBA,Jaden McDaniels,BS,2026-05-10 22:45:48,2.5,0.1,0.3998,0.6002,,,,n_books=1
oddsapi,NBA,Anthony Edwards,BS,2026-05-10 22:45:48,2.5,0.1,0.3804,0.6196,,,,n_books=1
oddsapi,NBA,Rudy Gobert,BS,2026-05-10 22:45:48,1.5,0.1,0.6146,0.3854,,,,n_books=1
oddsapi,NBA,Devin Vassell,BS,2026-05-10 22:45:48,1.5,0.1,0.5081,0.4919,,,,n_books=1
oddsapi,NBA,Naz Reid,BS,2026-05-10 22:45:48,1.5,0.1,0.502,0.498,,,,n_books=1
oddsapi,NBA,De'Aaron Fox,BS,2026-05-10 22:45:48,1.5,0.1,0.4919,0.5081,,,,n_books=1
oddsapi,NBA,Stephon Castle,BS,2026-05-10 22:45:48,1.5,0.1,0.4508,0.5492,,,,n_books=1
oddsapi,NBA,Julian Champagnie,BS,2026-05-10 22:45:48,1.5,0.1,0.4154,0.5846,,,,n_books=1
oddsapi,NBA,Ayo Dosunmu,BS,2026-05-10 22:45:48,1.5,0.1,0.3746,0.6254,,,,n_books=1
oddsapi,NBA,Julius Randle,BS,2026-05-10 22:45:48,1.5,0.1,0.3362,0.6638,,,,n_books=1
oddsapi,NBA,Naz Reid,PA,2026-05-10 22:45:48,14.5,0.2,0.4889,0.5111,,,,n_books=2
oddsapi,NBA,Julian Champagnie,PA,2026-05-10 22:45:48,10.5,0.3,0.4753,0.5247,,,,n_books=3
oddsapi,NBA,Terrence Shannon Jr.,PA,2026-05-10 22:45:48,10.5,0.1,0.4677,0.5323,,,,n_books=1
oddsapi,NBA,Rudy Gobert,PA,2026-05-10 22:45:48,10.5,0.3,0.4668,0.5332,,,,n_books=3
oddsapi,NBA,Rudy Gobert,PRA,2026-05-10 22:45:48,20.5,0.4,0.4893,0.5107,,,,n_books=4
oddsapi,NBA,Terrence Shannon Jr.,PRA,2026-05-10 22:45:48,12.5,0.2,0.5239,0.4761,,,,n_books=2
oddsapi,NBA,Ayo Dosunmu,REB,2026-05-10 22:45:48,3.5,0.5,0.4803,0.5197,,,,n_books=5
oddsapi,NBA,Terrence Shannon Jr.,REB,2026-05-10 22:45:48,2.5,0.4,0.5451,0.4549,,,,n_books=4
oddsapi,NBA,Rudy Gobert,RA,2026-05-10 22:45:48,12.5,0.3,0.4753,0.5247,,,,n_books=3
oddsapi,NBA,Naz Reid,RA,2026-05-10 22:45:48,8.5,0.2,0.4934,0.5066,,,,n_books=2
oddsapi,NBA,Ayo Dosunmu,RA,2026-05-10 22:45:48,7.5,0.3,0.4411,0.5589,,,,n_books=3
oddsapi,NBA,Julian Champagnie,RA,2026-05-10 22:45:48,6.5,0.3,0.4868,0.5132,,,,n_books=3
oddsapi,NBA,Terrence Shannon Jr.,RA,2026-05-10 22:45:48,4.5,0.1,0.453,0.547,,,,n_books=1
oddsapi,NBA,Jaden McDaniels,STL,2026-05-10 22:45:48,1.5,0.2,0.3635,0.6365,,,,n_books=2
oddsapi,NBA,Anthony Edwards,STL,2026-05-10 22:45:48,1.5,0.2,0.3477,0.6523,,,,n_books=2
oddsapi,NBA,Devin Vassell,STL,2026-05-10 22:45:48,0.5,0.2,0.651,0.349,,,,n_books=2
oddsapi,NBA,Dylan Harper,STL,2026-05-10 22:45:48,0.5,0.2,0.6177,0.3823,,,,n_books=2
oddsapi,NBA,Julian Champagnie,STL,2026-05-10 22:45:48,0.5,0.2,0.6015,0.3985,,,,n_books=2
oddsapi,NBA,Ayo Dosunmu,STL,2026-05-10 22:45:48,0.5,0.2,0.5944,0.4056,,,,n_books=2
oddsapi,NBA,Julius Randle,STL,2026-05-10 22:45:48,0.5,0.2,0.5723,0.4277,,,,n_books=2
oddsapi,NBA,Naz Reid,STL,2026-05-10 22:45:48,0.5,0.2,0.5291,0.4709,,,,n_books=2
oddsapi,NBA,Rudy Gobert,STL,2026-05-10 22:45:48,0.5,0.2,0.4944,0.5056,,,,n_books=2
oddsapi,NBA,Keldon Johnson,STL,2026-05-10 22:45:48,0.5,0.2,0.4378,0.5622,,,,n_books=2
oddsapi,NBA,Terrence Shannon Jr.,STL,2026-05-10 22:45:48,0.5,0.2,0.4168,0.5832,,,,n_books=2
oddsapi,NBA,Naz Reid,FG3M,2026-05-10 22:45:48,1.5,0.5,0.5609,0.4391,,,,n_books=5
oddsapi,NBA,Ayo Dosunmu,FG3M,2026-05-10 22:45:48,1.5,0.5,0.497,0.503,,,,n_books=5
oddsapi,NBA,Terrence Shannon Jr.,FG3M,2026-05-10 22:45:48,0.5,0.4,0.6193,0.3807,,,,n_books=4
oddsapi,NBA,Keldon Johnson,FG3M,2026-05-10 22:45:48,0.5,0.4,0.5846,0.4154,,,,n_books=4
oddsapi,NBA,Dylan Harper,FG3M,2026-05-10 22:45:48,0.5,0.4,0.556,0.444,,,,n_books=4
oddsapi,NBA,Harrison Barnes,PRA,2026-05-10 22:45:48,4.5,0.1,0.4653,0.5347,,,,n_books=1
oddsapi,NBA,Luke Kornet,PRA,2026-05-10 22:45:48,7.5,0.1,0.4853,0.5147,,,,n_books=1
oddsapi,NBA,Julian Champagnie,AST,2026-05-10 22:45:48,1.5,0.1,0.4122,0.5878,,,,n_books=1
oddsapi,NBA,Cade Cunningham,AST,2026-05-10 22:45:48,8.5,0.4,0.5493,0.4507,,,,n_books=4
oddsapi,NBA,James Harden,AST,2026-05-10 22:45:48,6.5,0.7,0.5381,0.4619,,,,n_books=7
oddsapi,NBA,Donovan Mitchell,AST,2026-05-10 22:45:48,4.5,0.5,0.4209,0.5791,,,,n_books=5
oddsapi,NBA,Evan Mobley,AST,2026-05-10 22:45:48,3.5,0.6,0.4327,0.5673,,,,n_books=6
oddsapi,NBA,Daniss Jenkins,AST,2026-05-10 22:45:48,3.5,0.5,0.4129,0.5871,,,,n_books=5
oddsapi,NBA,Ausar Thompson,AST,2026-05-10 22:45:48,2.5,0.5,0.5909,0.4091,,,,n_books=5
oddsapi,NBA,Dennis Schroder,AST,2026-05-10 22:45:48,2.5,0.3,0.5085,0.4915,,,,n_books=3
oddsapi,NBA,Duncan Robinson,AST,2026-05-10 22:45:48,2.5,0.3,0.3819,0.6181,,,,n_books=3
oddsapi,NBA,Jalen Duren,AST,2026-05-10 22:45:48,2.5,0.3,0.3809,0.6191,,,,n_books=3
oddsapi,NBA,Tobias Harris,AST,2026-05-10 22:45:48,1.5,0.4,0.5942,0.4058,,,,n_books=4
oddsapi,NBA,Jarrett Allen,AST,2026-05-10 22:45:48,1.5,0.2,0.4481,0.5519,,,,n_books=2
oddsapi,NBA,Evan Mobley,BLK,2026-05-10 22:45:48,1.5,0.3,0.5205,0.4795,,,,n_books=3
oddsapi,NBA,Jarrett Allen,BLK,2026-05-10 22:45:48,1.5,0.3,0.3923,0.6077,,,,n_books=3
oddsapi,NBA,Donovan Mitchell,PTS,2026-05-10 22:45:48,27.5,0.5,0.4982,0.5018,,,,n_books=5
oddsapi,NBA,Cade Cunningham,PTS,2026-05-10 22:45:48,26.5,0.6,0.5145,0.4855,,,,n_books=6
oddsapi,NBA,James Harden,PTS,2026-05-10 22:45:48,19.5,0.6,0.4876,0.5124,,,,n_books=6
oddsapi,NBA,Tobias Harris,PTS,2026-05-10 22:45:48,18.5,0.5,0.4808,0.5192,,,,n_books=5
oddsapi,NBA,Evan Mobley,PTS,2026-05-10 22:45:48,15.5,0.6,0.4928,0.5072,,,,n_books=6
oddsapi,NBA,Jalen Duren,PTS,2026-05-10 22:45:48,13.5,0.5,0.5063,0.4937,,,,n_books=5
oddsapi,NBA,Jarrett Allen,PTS,2026-05-10 22:45:48,12.5,0.6,0.5012,0.4988,,,,n_books=6
oddsapi,NBA,Duncan Robinson,PTS,2026-05-10 22:45:48,11.5,0.6,0.4788,0.5212,,,,n_books=6
oddsapi,NBA,Daniss Jenkins,PTS,2026-05-10 22:45:48,9.5,0.6,0.4888,0.5112,,,,n_books=6
oddsapi,NBA,Ausar Thompson,PTS,2026-05-10 22:45:48,9.5,0.5,0.4831,0.5169,,,,n_books=5
oddsapi,NBA,Max Strus,PTS,2026-05-10 22:45:48,8.5,0.6,0.482,0.518,,,,n_books=6
oddsapi,NBA,Dennis Schroder,PTS,2026-05-10 22:45:48,6.5,0.4,0.5133,0.4867,,,,n_books=4
oddsapi,NBA,Jaylon Tyson,PTS,2026-05-10 22:45:48,6.5,0.4,0.5049,0.4951,,,,n_books=4
oddsapi,NBA,Dean Wade,PTS,2026-05-10 22:45:48,3.5,0.6,0.4987,0.5013,,,,n_books=6
oddsapi,NBA,Cade Cunningham,PA,2026-05-10 22:45:48,36.5,0.4,0.4879,0.5121,,,,n_books=4
oddsapi,NBA,Donovan Mitchell,PA,2026-05-10 22:45:48,31.5,0.4,0.498,0.502,,,,n_books=4
oddsapi,NBA,James Harden,PA,2026-05-10 22:45:48,26.5,0.3,0.4862,0.5138,,,,n_books=3
oddsapi,NBA,Tobias Harris,PA,2026-05-10 22:45:48,20.5,0.4,0.4794,0.5206,,,,n_books=4
oddsapi,NBA,Evan Mobley,PA,2026-05-10 22:45:48,18.5,0.3,0.5169,0.4831,,,,n_books=3
oddsapi,NBA,Jalen Duren,PA,2026-05-10 22:45:48,15.5,0.2,0.5122,0.4878,,,,n_books=2
oddsapi,NBA,Jarrett Allen,PA,2026-05-10 22:45:48,14.5,0.2,0.4878,0.5122,,,,n_books=2
oddsapi,NBA,Duncan Robinson,PA,2026-05-10 22:45:48,13.5,0.2,0.4985,0.5015,,,,n_books=2
oddsapi,NBA,Daniss Jenkins,PA,2026-05-10 22:45:48,12.5,0.3,0.5058,0.4942,,,,n_books=3
oddsapi,NBA,Ausar Thompson,PA,2026-05-10 22:45:48,12.5,0.4,0.4905,0.5095,,,,n_books=4
oddsapi,NBA,Dennis Schroder,PA,2026-05-10 22:45:48,9.5,0.2,0.501,0.499,,,,n_books=2
oddsapi,NBA,Cade Cunningham,PR,2026-05-10 22:45:48,32.5,0.4,0.4911,0.5089,,,,n_books=4
oddsapi,NBA,Donovan Mitchell,PR,2026-05-10 22:45:48,31.5,0.4,0.5061,0.4939,,,,n_books=4
oddsapi,NBA,Jalen Duren,PR,2026-05-10 22:45:48,24.5,0.3,0.4956,0.5044,,,,n_books=3
oddsapi,NBA,James Harden,PR,2026-05-10 22:45:48,24.5,0.3,0.4923,0.5077,,,,n_books=3
oddsapi,NBA,Tobias Harris,PR,2026-05-10 22:45:48,24.5,0.4,0.5023,0.4977,,,,n_books=4
oddsapi,NBA,Evan Mobley,PR,2026-05-10 22:45:48,24.5,0.3,0.4766,0.5234,,,,n_books=3
oddsapi,NBA,Jarrett Allen,PR,2026-05-10 22:45:48,20.5,0.3,0.5074,0.4926,,,,n_books=3
oddsapi,NBA,Ausar Thompson,PR,2026-05-10 22:45:48,16.5,0.3,0.4896,0.5104,,,,n_books=3
oddsapi,NBA,Duncan Robinson,PR,2026-05-10 22:45:48,13.5,0.3,0.5165,0.4835,,,,n_books=3
oddsapi,NBA,Max Strus,PR,2026-05-10 22:45:48,12.5,0.3,0.4966,0.5034,,,,n_books=3
oddsapi,NBA,Daniss Jenkins,PR,2026-05-10 22:45:48,11.5,0.2,0.529,0.471,,,,n_books=2
oddsapi,NBA,Dean Wade,PR,2026-05-10 22:45:48,7.5,0.4,0.4758,0.5242,,,,n_books=4
oddsapi,NBA,Cade Cunningham,PRA,2026-05-10 22:45:48,41.5,0.5,0.5063,0.4937,,,,n_books=5
oddsapi,NBA,Donovan Mitchell,PRA,2026-05-10 22:45:48,36.5,0.3,0.4973,0.5027,,,,n_books=3
oddsapi,NBA,James Harden,PRA,2026-05-10 22:45:48,31.5,0.4,0.4959,0.5041,,,,n_books=4
oddsapi,NBA,Evan Mobley,PRA,2026-05-10 22:45:48,27.5,0.4,0.4964,0.5036,,,,n_books=4
oddsapi,NBA,Jalen Duren,PRA,2026-05-10 22:45:48,26.5,0.3,0.5108,0.4892,,,,n_books=3
oddsapi,NBA,Tobias Harris,PRA,2026-05-10 22:45:48,26.5,0.5,0.4986,0.5014,,,,n_books=5
oddsapi,NBA,Jarrett Allen,PRA,2026-05-10 22:45:48,22.5,0.3,0.5179,0.4821,,,,n_books=3
oddsapi,NBA,Ausar Thompson,PRA,2026-05-10 22:45:48,19.5,0.4,0.5003,0.4997,,,,n_books=4
oddsapi,NBA,Duncan Robinson,PRA,2026-05-10 22:45:48,16.5,0.4,0.4972,0.5028,,,,n_books=4
oddsapi,NBA,Daniss Jenkins,PRA,2026-05-10 22:45:48,15.5,0.4,0.4834,0.5166,,,,n_books=4
oddsapi,NBA,Jalen Duren,REB,2026-05-10 22:45:48,10.5,0.6,0.5146,0.4854,,,,n_books=6
oddsapi,NBA,Jarrett Allen,REB,2026-05-10 22:45:48,7.5,0.5,0.5654,0.4346,,,,n_books=5
oddsapi,NBA,Evan Mobley,REB,2026-05-10 22:45:48,7.5,0.4,0.5657,0.4343,,,,n_books=4
oddsapi,NBA,Ausar Thompson,REB,2026-05-10 22:45:48,7.5,0.5,0.4382,0.5618,,,,n_books=5
oddsapi,NBA,Tobias Harris,REB,2026-05-10 22:45:48,6.5,0.6,0.4412,0.5588,,,,n_books=6
oddsapi,NBA,Cade Cunningham,REB,2026-05-10 22:45:48,5.5,0.6,0.4627,0.5373,,,,n_books=6
oddsapi,NBA,James Harden,REB,2026-05-10 22:45:48,4.5,0.5,0.5719,0.4281,,,,n_books=5
oddsapi,NBA,Donovan Mitchell,REB,2026-05-10 22:45:48,4.5,0.6,0.432,0.568,,,,n_books=6
oddsapi,NBA,Max Strus,REB,2026-05-10 22:45:48,3.5,0.5,0.5797,0.4203,,,,n_books=5
oddsapi,NBA,Dean Wade,REB,2026-05-10 22:45:48,3.5,0.6,0.4336,0.5664,,,,n_books=6
oddsapi,NBA,Daniss Jenkins,REB,2026-05-10 22:45:48,2.5,0.4,0.4573,0.5427,,,,n_books=4
oddsapi,NBA,Duncan Robinson,REB,2026-05-10 22:45:48,2.5,0.5,0.4632,0.5368,,,,n_books=5
oddsapi,NBA,Cade Cunningham,RA,2026-05-10 22:45:48,14.5,0.4,0.498,0.502,,,,n_books=4
oddsapi,NBA,Jalen Duren,RA,2026-05-10 22:45:48,12.5,0.3,0.523,0.477,,,,n_books=3
oddsapi,NBA,James Harden,RA,2026-05-10 22:45:48,11.5,0.4,0.5474,0.4526,,,,n_books=4
oddsapi,NBA,Evan Mobley,RA,2026-05-10 22:45:48,11.5,0.4,0.4992,0.5008,,,,n_books=4
oddsapi,NBA,Ausar Thompson,RA,2026-05-10 22:45:48,10.5,0.4,0.4671,0.5329,,,,n_books=4
oddsapi,NBA,Jarrett Allen,RA,2026-05-10 22:45:48,9.5,0.2,0.5396,0.4604,,,,n_books=2
